user_id,signup_date,acquisition_channel,country,account_type,initial_plan_id,first_project_date,first_deploy_date
2698,2025-10-29,Paid Search,ES,Individual,1,,
2699,2025-10-30,Paid Search,US,Individual,1,2025-11-08,2025-11-19
2700,2025-10-30,Content,US,Team,3,2025-11-20,
2701,2025-10-30,Content,IN,Individual,1,2025-11-02,
2702,2025-10-30,Organic,FR,Individual,1,2025-11-06,
2703,2025-10-30,Organic,GB,Individual,1,2025-11-17,
2704,2025-10-30,Paid Search,GB,Individual,2,2025-10-31,
2705,2025-10-31,Organic,BR,Individual,1,,2025-11-14
2706,2025-10-31,Referral,US,Team,3,2025-11-20,2025-11-22
2707,2025-10-31,Paid Search,US,Team,2,2025-11-14,
2708,2025-10-31,Paid Search,US,Team,3,2025-11-02,
2709,2025-10-31,Partner,DE,Team,1,,
2710,2025-10-31,Partner,US,Individual,2,2025-11-15,2025-11-21
2711,2025-10-31,Organic,US,Individual,1,,2025-12-09
2712,2025-11-01,Referral,CA,Individual,1,2025-11-05,2025-11-08
2713,2025-11-01,Paid Search,US,Individual,1,,2025-12-08
2714,2025-11-01,Organic,US,Individual,1,,
2715,2025-11-01,Organic,FR,Individual,1,2025-11-03,2025-11-05
2716,2025-11-01,Paid Search,US,Individual,2,2025-11-13,2025-11-13
2717,2025-11-01,Organic,BR,Individual,1,,
2718,2025-11-01,Organic,FR,Individual,1,,
2719,2025-11-01,Referral,US,Individual,1,2025-11-18,2025-11-24
2720,2025-11-01,Referral,DE,Individual,1,,
2721,2025-11-02,Organic,US,Individual,1,2025-11-04,2025-11-05
2722,2025-11-02,Organic,IN,Individual,1,2025-11-14,2025-11-15
2723,2025-11-02,Partner,ES,Individual,1,2025-11-10,
2724,2025-11-02,Organic,GB,Individual,1,2025-11-06,2025-11-09
2725,2025-11-02,Content,FR,Individual,2,2025-11-06,
2726,2025-11-02,Paid Search,US,Team,3,2025-11-03,
2727,2025-11-03,Organic,US,Individual,2,2025-11-11,2025-11-12
2728,2025-11-03,Organic,BR,Individual,1,2025-11-10,
2729,2025-11-03,Organic,US,Individual,1,,2025-11-28
2730,2025-11-03,Organic,US,Individual,1,,
2731,2025-11-03,Organic,US,Team,3,2025-11-14,2025-11-17
2732,2025-11-03,Paid Search,IN,Individual,2,2025-11-08,
2733,2025-11-04,Organic,US,Individual,1,,2025-11-16
2734,2025-11-04,Paid Search,JP,Individual,1,2025-11-21,2025-11-26
2735,2025-11-04,Paid Search,US,Individual,2,,
2736,2025-11-04,Organic,US,Individual,1,,
2737,2025-11-04,Organic,IN,Individual,1,2025-11-04,
2738,2025-11-04,Organic,US,Individual,1,2025-11-09,
2739,2025-11-04,Organic,FR,Individual,2,2025-11-14,2025-11-16
2740,2025-11-05,Referral,US,Individual,1,2025-11-18,
2741,2025-11-05,Organic,US,Individual,1,2025-11-23,
2742,2025-11-05,Referral,US,Individual,1,2025-11-07,2025-11-12
2743,2025-11-05,Paid Search,JP,Individual,2,2025-11-06,2025-11-18
2744,2025-11-05,Paid Search,GB,Individual,1,2025-11-09,
2745,2025-11-05,Paid Search,IN,Individual,1,2025-11-10,
2746,2025-11-05,Referral,US,Individual,1,2025-11-07,
2747,2025-11-05,Organic,DE,Team,3,2025-11-07,2025-11-08
2748,2025-11-05,Organic,CA,Individual,2,2025-11-10,
2749,2025-11-06,Paid Search,JP,Individual,2,2025-11-22,
2750,2025-11-06,Organic,IN,Individual,1,2025-11-07,2025-11-09
2751,2025-11-06,Paid Search,IN,Individual,1,,2025-11-22
2752,2025-11-06,Referral,US,Individual,1,2025-11-14,
2753,2025-11-06,Paid Search,GB,Individual,2,2025-11-11,2025-11-22
2754,2025-11-06,Paid Search,CA,Individual,1,,
2755,2025-11-06,Paid Search,JP,Team,1,2025-12-01,
2756,2025-11-07,Referral,US,Individual,1,,
2757,2025-11-07,Referral,US,Individual,1,,
2758,2025-11-07,Paid Search,US,Team,2,,2025-11-20
2759,2025-11-07,Referral,US,Individual,1,2025-11-21,2025-12-15
2760,2025-11-07,Partner,US,Team,3,,2025-11-22
2761,2025-11-07,Paid Search,BR,Individual,1,2025-11-15,
2762,2025-11-07,Paid Search,GB,Team,2,2025-11-07,2025-11-10
2763,2025-11-08,Referral,BR,Individual,1,2025-11-18,
2764,2025-11-08,Paid Search,BR,Individual,1,2025-11-11,
2765,2025-11-08,Organic,US,Team,3,2025-11-15,2025-11-18
2766,2025-11-08,Content,GB,Individual,1,2025-11-10,
2767,2025-11-08,Organic,US,Individual,1,,
2768,2025-11-08,Referral,AU,Individual,1,2025-11-26,
2769,2025-11-08,Referral,US,Individual,1,2025-11-19,2025-11-29
2770,2025-11-09,Content,US,Individual,1,,
2771,2025-11-09,Organic,US,Individual,1,2025-11-16,
2772,2025-11-09,Paid Search,CA,Individual,2,2025-11-12,2025-11-19
2773,2025-11-09,Paid Search,US,Individual,1,2025-11-14,
2774,2025-11-09,Organic,US,Individual,1,2025-11-29,2025-12-02
2775,2025-11-09,Organic,IN,Individual,1,2025-11-27,2025-12-04
2776,2025-11-09,Paid Search,BR,Individual,1,,2025-12-02
2777,2025-11-09,Paid Search,US,Individual,1,,2025-12-24
2778,2025-11-10,Organic,CA,Individual,1,2025-11-14,
2779,2025-11-10,Paid Search,AU,Individual,1,2025-11-15,2025-11-18
2780,2025-11-10,Referral,US,Individual,1,,
2781,2025-11-10,Referral,AU,Individual,2,2025-11-13,2025-11-17
2782,2025-11-10,Content,US,Individual,1,2025-11-12,2025-11-14
2783,2025-11-10,Paid Search,FR,Team,1,2025-11-14,
2784,2025-11-10,Content,GB,Individual,1,2025-11-12,
2785,2025-11-11,Partner,GB,Individual,1,2025-11-16,
2786,2025-11-11,Organic,BR,Individual,2,2025-11-21,2025-11-22
2787,2025-11-11,Organic,US,Team,3,2025-11-14,2025-11-14
2788,2025-11-11,Paid Search,US,Team,3,2025-11-17,
2789,2025-11-11,Paid Search,GB,Individual,1,2025-11-27,
2790,2025-11-11,Paid Search,IN,Individual,1,2025-11-26,
2791,2025-11-11,Paid Search,US,Team,2,2025-11-18,
2792,2025-11-11,Referral,IN,Individual,1,,
2793,2025-11-11,Paid Search,US,Individual,1,2025-11-19,
2794,2025-11-11,Organic,US,Individual,1,,
2795,2025-11-11,Partner,IN,Individual,1,,
2796,2025-11-12,Organic,US,Team,3,,
2797,2025-11-12,Content,GB,Team,3,2025-11-15,2025-11-16
2798,2025-11-12,Organic,US,Individual,1,2025-11-26,
2799,2025-11-12,Content,US,Individual,1,2025-11-14,
2800,2025-11-12,Organic,DE,Team,1,2025-11-25,2025-12-04
2801,2025-11-12,Organic,GB,Individual,1,2025-11-19,
2802,2025-11-13,Organic,US,Individual,1,2025-11-30,2025-12-04
2803,2025-11-13,Referral,US,Team,3,,2025-11-28
2804,2025-11-13,Partner,US,Individual,2,2025-11-21,
2805,2025-11-13,Paid Search,CA,Individual,1,2025-11-14,
2806,2025-11-13,Content,JP,Individual,2,2025-11-20,2025-11-23
2807,2025-11-13,Paid Search,BR,Team,1,2025-11-23,
2808,2025-11-13,Referral,US,Individual,1,2025-11-19,2025-11-22
2809,2025-11-14,Partner,US,Individual,1,2025-11-20,
2810,2025-11-14,Organic,JP,Individual,1,2025-11-23,2025-12-03
2811,2025-11-14,Organic,GB,Team,3,2025-11-27,2025-12-10
2812,2025-11-14,Content,GB,Team,1,,
2813,2025-11-14,Content,IN,Individual,1,,2025-11-26
2814,2025-11-14,Content,US,Individual,1,2025-11-20,2025-11-29
2815,2025-11-14,Content,CA,Individual,1,,
2816,2025-11-15,Organic,ES,Team,3,2025-11-21,2025-11-25
2817,2025-11-15,Partner,FR,Individual,1,2025-11-22,
2818,2025-11-15,Paid Search,US,Team,3,2025-12-02,2025-12-25
2819,2025-11-15,Content,US,Individual,1,,
2820,2025-11-15,Paid Search,US,Team,1,,2025-12-11
2821,2025-11-15,Paid Search,IN,Team,1,2025-11-23,
2822,2025-11-16,Paid Search,US,Individual,1,,
2823,2025-11-16,Organic,US,Team,3,2025-11-23,2025-12-09
2824,2025-11-16,Organic,JP,Individual,1,2025-11-21,2025-11-28
2825,2025-11-17,Content,US,Individual,1,2025-11-26,
2826,2025-11-17,Partner,US,Individual,1,2025-11-30,
2827,2025-11-17,Organic,US,Individual,1,,2025-11-27
2828,2025-11-18,Referral,US,Individual,1,2025-11-26,
2829,2025-11-18,Paid Search,US,Individual,2,,
2830,2025-11-18,Paid Search,JP,Individual,1,2025-11-21,2025-11-23
2831,2025-11-18,Organic,AU,Individual,2,2025-12-07,2025-12-11
2832,2025-11-18,Partner,CA,Individual,1,,
2833,2025-11-18,Referral,US,Individual,2,2025-11-23,2025-11-29
2834,2025-11-19,Paid Search,GB,Individual,1,2025-12-17,2025-12-20
2835,2025-11-19,Paid Search,US,Individual,1,,
2836,2025-11-19,Organic,US,Individual,2,,2025-12-16
2837,2025-11-19,Paid Search,JP,Individual,1,2025-11-20,
2838,2025-11-19,Organic,US,Individual,1,2025-11-21,2025-11-21
2839,2025-11-20,Organic,US,Team,1,2025-11-21,2025-11-26
2840,2025-11-20,Referral,CA,Team,3,2025-11-29,2025-12-06
2841,2025-11-20,Content,CA,Individual,2,,2025-12-01
2842,2025-11-20,Paid Search,US,Team,2,2025-11-21,2025-11-24
2843,2025-11-20,Organic,US,Team,3,2025-11-26,2025-12-06
2844,2025-11-20,Referral,US,Team,1,,2025-12-15
2845,2025-11-21,Partner,FR,Individual,1,2025-11-25,2025-12-02
2846,2025-11-21,Referral,US,Team,2,2025-11-22,2025-11-23
2847,2025-11-21,Partner,US,Individual,1,2025-12-12,2025-12-28
2848,2025-11-21,Paid Search,GB,Individual,1,,2025-11-29
2849,2025-11-21,Referral,AU,Individual,1,2025-12-01,
2850,2025-11-21,Organic,US,Individual,2,2025-12-04,2025-12-05
2851,2025-11-21,Organic,US,Individual,1,,
2852,2025-11-21,Paid Search,CA,Individual,1,2025-12-02,2025-12-03
2853,2025-11-21,Paid Search,IN,Individual,1,,2025-12-27
2854,2025-11-22,Content,US,Team,2,2025-11-24,2025-11-26
2855,2025-11-22,Partner,US,Team,3,2025-12-07,2025-12-19
2856,2025-11-22,Organic,US,Individual,2,2025-12-11,2025-12-13
2857,2025-11-22,Organic,US,Team,2,2025-11-28,
2858,2025-11-22,Organic,CA,Team,3,2025-12-01,
2859,2025-11-22,Organic,US,Team,3,2025-11-23,2025-11-24
2860,2025-11-22,Paid Search,BR,Individual,1,2025-11-26,
2861,2025-11-23,Content,DE,Individual,1,2025-11-28,
2862,2025-11-23,Content,CA,Team,3,2025-11-25,2025-11-28
2863,2025-11-23,Referral,US,Individual,1,,
2864,2025-11-23,Partner,CA,Individual,2,2025-12-03,2025-12-04
2865,2025-11-23,Paid Search,US,Individual,1,2025-12-05,
2866,2025-11-23,Organic,AU,Individual,2,,2025-12-07
2867,2025-11-24,Paid Search,ES,Individual,1,2025-11-26,
2868,2025-11-24,Paid Search,US,Individual,1,,
2869,2025-11-24,Referral,US,Individual,1,2025-11-26,2025-12-06
2870,2025-11-24,Organic,US,Team,2,,
2871,2025-11-24,Organic,FR,Team,3,2025-11-27,2025-11-30
2872,2025-11-24,Organic,FR,Individual,1,,
2873,2025-11-24,Content,BR,Team,1,,
2874,2025-11-24,Paid Search,IN,Individual,1,2025-11-30,
2875,2025-11-24,Referral,US,Individual,1,2025-12-15,
2876,2025-11-24,Referral,DE,Team,1,2025-11-28,2025-11-30
2877,2025-11-24,Organic,FR,Team,1,2025-12-21,2025-12-28
2878,2025-11-25,Paid Search,GB,Team,2,2025-11-28,2025-11-30
2879,2025-11-26,Content,CA,Individual,1,,2025-12-11
2880,2025-11-26,Paid Search,DE,Team,2,2025-12-02,2025-12-07
2881,2025-11-26,Content,GB,Individual,1,,
2882,2025-11-26,Organic,DE,Individual,1,2025-12-02,
2883,2025-11-26,Organic,DE,Individual,1,2025-12-02,2025-12-10
2884,2025-11-26,Content,IN,Individual,1,2025-11-29,2025-12-04
2885,2025-11-26,Partner,DE,Individual,1,2025-11-30,
2886,2025-11-26,Content,GB,Team,2,2025-12-04,2025-12-07
2887,2025-11-26,Referral,FR,Individual,1,2025-12-13,
2888,2025-11-26,Content,US,Individual,1,,
2889,2025-11-26,Partner,US,Individual,1,2025-12-06,2025-12-12
2890,2025-11-27,Partner,US,Individual,1,,
2891,2025-11-27,Paid Search,GB,Team,3,2025-11-30,2025-12-02
2892,2025-11-27,Paid Search,DE,Individual,1,2025-12-06,2025-12-09
2893,2025-11-27,Content,ES,Individual,1,2025-11-30,
2894,2025-11-28,Paid Search,US,Team,3,2025-12-16,2025-12-19
2895,2025-11-28,Paid Search,US,Individual,1,2025-12-07,
2896,2025-11-28,Paid Search,US,Individual,1,2025-12-13,
2897,2025-11-28,Paid Search,US,Individual,1,2025-12-03,
2898,2025-11-28,Paid Search,IN,Individual,1,,
2899,2025-11-28,Organic,US,Individual,1,2025-12-03,
2900,2025-11-28,Content,DE,Individual,1,2025-12-14,
2901,2025-11-28,Paid Search,FR,Team,3,2025-11-30,
2902,2025-11-29,Paid Search,CA,Team,2,2025-12-03,
2903,2025-11-29,Organic,AU,Individual,1,,
2904,2025-11-29,Organic,US,Individual,1,,
2905,2025-11-29,Organic,US,Team,3,2025-12-24,2025-12-31
2906,2025-11-29,Referral,AU,Individual,2,2025-12-08,2025-12-11
2907,2025-11-29,Organic,BR,Individual,1,2025-11-29,
2908,2025-11-29,Content,US,Individual,1,,
2909,2025-11-30,Organic,US,Team,3,2025-12-06,2025-12-11
2910,2025-11-30,Organic,US,Individual,2,2025-12-02,2025-12-03
2911,2025-11-30,Organic,US,Individual,1,2025-12-13,2025-12-21
2912,2025-11-30,Organic,ES,Individual,1,2025-12-01,
2913,2025-12-01,Referral,GB,Team,3,2025-12-03,2025-12-07
2914,2025-12-01,Partner,US,Individual,1,2025-12-07,
2915,2025-12-01,Paid Search,AU,Team,3,2025-12-23,
2916,2025-12-01,Organic,CA,Individual,1,2025-12-15,
2917,2025-12-01,Organic,US,Individual,1,2025-12-11,
2918,2025-12-01,Paid Search,JP,Individual,2,,2025-12-12
2919,2025-12-01,Content,BR,Individual,1,2025-12-06,
2920,2025-12-01,Organic,BR,Team,3,2025-12-13,2025-12-16
2921,2025-12-02,Referral,GB,Individual,1,2025-12-10,
2922,2025-12-02,Paid Search,IN,Team,1,2025-12-04,
2923,2025-12-02,Organic,US,Individual,1,2025-12-06,
2924,2025-12-02,Paid Search,GB,Individual,1,2025-12-08,
2925,2025-12-02,Organic,ES,Individual,1,2025-12-03,2025-12-10
2926,2025-12-02,Referral,US,Individual,1,2025-12-03,
2927,2025-12-02,Organic,IN,Team,3,2025-12-08,2025-12-16
2928,2025-12-02,Referral,CA,Individual,1,2025-12-13,
2929,2025-12-03,Organic,US,Individual,2,2025-12-11,2025-12-15
2930,2025-12-03,Content,IN,Individual,1,2025-12-10,
2931,2025-12-03,Organic,US,Individual,1,2025-12-04,2025-12-05
2932,2025-12-04,Content,DE,Individual,2,,2025-12-23
2933,2025-12-04,Partner,US,Team,3,2025-12-08,2025-12-10
2934,2025-12-04,Content,JP,Individual,1,2025-12-21,
2935,2025-12-05,Paid Search,US,Individual,1,,2025-12-14
2936,2025-12-05,Referral,US,Individual,1,2025-12-12,
2937,2025-12-05,Organic,US,Team,2,2025-12-08,
2938,2025-12-05,Organic,JP,Individual,2,,
2939,2025-12-06,Paid Search,IN,Individual,1,2025-12-08,
2940,2025-12-06,Organic,IN,Individual,1,2025-12-21,
2941,2025-12-06,Content,CA,Individual,1,2025-12-24,
2942,2025-12-06,Organic,CA,Individual,1,,
2943,2025-12-06,Paid Search,US,Individual,1,2025-12-09,
2944,2025-12-06,Paid Search,GB,Team,3,2025-12-10,2025-12-24
2945,2025-12-07,Paid Search,US,Individual,1,2025-12-17,2025-12-19
2946,2025-12-07,Referral,ES,Team,3,2025-12-21,
2947,2025-12-08,Organic,IN,Individual,2,2025-12-14,
2948,2025-12-08,Paid Search,US,Individual,1,2025-12-10,
2949,2025-12-08,Organic,US,Individual,1,2025-12-15,2025-12-29
2950,2025-12-08,Content,IN,Individual,1,,2025-12-19
2951,2025-12-08,Referral,US,Team,2,2025-12-17,2025-12-26
2952,2025-12-09,Content,US,Individual,1,2025-12-16,2025-12-17
2953,2025-12-09,Organic,US,Individual,2,2025-12-16,
2954,2025-12-09,Organic,GB,Individual,1,2025-12-11,
2955,2025-12-09,Organic,IN,Team,3,2025-12-13,
2956,2025-12-09,Organic,US,Individual,1,2025-12-21,2025-12-26
2957,2025-12-09,Organic,US,Team,3,2025-12-18,
2958,2025-12-09,Referral,CA,Individual,1,2025-12-10,
2959,2025-12-09,Organic,IN,Individual,2,2025-12-31,2026-01-03
2960,2025-12-09,Paid Search,US,Individual,1,2025-12-09,
2961,2025-12-09,Content,US,Individual,1,2025-12-15,2025-12-18
2962,2025-12-09,Referral,JP,Individual,2,2025-12-16,
2963,2025-12-09,Paid Search,JP,Individual,1,2025-12-20,2025-12-24
2964,2025-12-10,Organic,ES,Team,1,2025-12-30,2026-01-03
2965,2025-12-10,Paid Search,IN,Team,2,2025-12-12,
2966,2025-12-10,Organic,US,Individual,2,2025-12-19,2025-12-24
2967,2025-12-10,Referral,US,Individual,1,2025-12-21,2025-12-22
2968,2025-12-10,Organic,US,Individual,1,2025-12-22,2025-12-26
2969,2025-12-10,Partner,US,Individual,1,2025-12-19,
2970,2025-12-10,Referral,JP,Individual,1,2025-12-26,
2971,2025-12-11,Paid Search,IN,Team,3,2025-12-11,2025-12-16
2972,2025-12-11,Organic,IN,Individual,1,,
2973,2025-12-11,Organic,US,Individual,1,2025-12-22,2025-12-25
2974,2025-12-11,Referral,AU,Individual,2,,2025-12-24
2975,2025-12-12,Paid Search,BR,Individual,1,2025-12-17,2025-12-18
2976,2025-12-12,Organic,US,Individual,1,2025-12-22,
2977,2025-12-12,Organic,AU,Individual,1,2025-12-13,2025-12-13
2978,2025-12-12,Organic,US,Individual,1,,2025-12-27
2979,2025-12-13,Referral,US,Individual,1,2025-12-15,2025-12-22
2980,2025-12-13,Organic,FR,Individual,1,2025-12-15,2025-12-19
2981,2025-12-13,Paid Search,FR,Team,2,2025-12-15,2025-12-19
2982,2025-12-13,Paid Search,US,Individual,1,2025-12-16,2025-12-27
2983,2025-12-14,Paid Search,US,Individual,1,,2026-01-01
2984,2025-12-14,Partner,ES,Individual,1,2025-12-22,
2985,2025-12-14,Partner,FR,Individual,1,2026-01-10,
2986,2025-12-14,Paid Search,IN,Individual,1,2025-12-17,2025-12-23
2987,2025-12-14,Organic,US,Team,3,2025-12-26,2026-01-04
2988,2025-12-14,Paid Search,US,Individual,1,2025-12-18,
2989,2025-12-14,Paid Search,US,Individual,1,2025-12-17,
2990,2025-12-14,Paid Search,US,Individual,1,,
2991,2025-12-14,Referral,US,Individual,1,2025-12-27,
2992,2025-12-15,Organic,US,Team,1,2025-12-25,
2993,2025-12-15,Referral,GB,Team,3,2025-12-22,2026-01-08
2994,2025-12-15,Organic,US,Individual,1,,
2995,2025-12-15,Referral,BR,Team,3,2025-12-18,
2996,2025-12-15,Organic,US,Individual,2,2025-12-19,2025-12-24
2997,2025-12-15,Referral,CA,Team,1,2026-01-15,2026-01-16
2998,2025-12-15,Organic,US,Individual,1,2026-01-05,2026-01-11
2999,2025-12-15,Paid Search,CA,Team,1,2025-12-20,
3000,2025-12-15,Referral,US,Team,2,2025-12-18,
